,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
547,2017-05-31,148534.86016937785,35663.82465372399,228042.00745959,148534.86016937785,148534.86016937785,-19196.629207404876,-19196.629207404876,-19196.629207404876,-163.67028623725034,-163.67028623725034,-163.67028623725034,-19032.958921167625,-19032.958921167625,-19032.958921167625,0.0,0.0,0.0,129338.23096197296
548,2017-06-01,149190.42479197207,29262.026282735274,227855.16006678157,149190.42479197207,149190.42479197207,-21235.94674420619,-21235.94674420619,-21235.94674420619,-1315.9441597459825,-1315.9441597459825,-1315.9441597459825,-19920.002584460206,-19920.002584460206,-19920.002584460206,0.0,0.0,0.0,127954.47804776588
549,2017-06-02,149845.98941456634,37086.915530280145,232285.79406210931,149845.98941456634,149845.98941456634,-21027.46566714989,-21027.46566714989,-21027.46566714989,-423.15502209489773,-423.15502209489773,-423.15502209489773,-20604.310645054993,-20604.310645054993,-20604.310645054993,0.0,0.0,0.0,128818.52374741645
550,2017-06-03,150501.55403716056,30739.82258065667,224780.43775909115,150501.55403716056,150501.55403716056,-20720.642292614542,-20720.642292614542,-20720.642292614542,348.8284693140137,348.8284693140137,348.8284693140137,-21069.470761928555,-21069.470761928555,-21069.470761928555,0.0,0.0,0.0,129780.91174454601
551,2017-06-04,151157.11865975478,31700.909806584572,224658.31405632824,151157.11865975478,151157.11865975478,-22385.044409328348,-22385.044409328348,-22385.044409328348,-1080.2426012270737,-1080.2426012270737,-1080.2426012270737,-21304.801808101274,-21304.801808101274,-21304.801808101274,0.0,0.0,0.0,128772.07425042643
552,2017-06-05,151812.68328234908,32116.858339184437,235260.15648263117,151812.68328234908,151812.68328234908,-19739.776316135314,-19739.776316135314,-19739.776316135314,1565.7245070623435,1565.7245070623435,1565.7245070623435,-21305.500823197657,-21305.500823197657,-21305.500823197657,0.0,0.0,0.0,132072.90696621378
553,2017-06-06,152468.2479049433,28233.385445231193,226687.21430645426,152468.2479049433,152468.2479049433,-20004.188661856526,-20004.188661856526,-20004.188661856526,1068.459092931739,1068.459092931739,1068.459092931739,-21072.647754788264,-21072.647754788264,-21072.647754788264,0.0,0.0,0.0,132464.05924308678
554,2017-06-07,153123.81252753755,34219.33990242098,232324.7672766472,153123.81252753755,153123.81252753755,-20776.7401316468,-20776.7401316468,-20776.7401316468,-163.67028623575195,-163.67028623575195,-163.67028623575195,-20613.069845411046,-20613.069845411046,-20613.069845411046,0.0,0.0,0.0,132347.07239589075
555,2017-06-08,153779.3771501318,32187.612762981,229559.2865714735,153779.3771501318,153779.3771501318,-21255.0151695675,-21255.0151695675,-21255.0151695675,-1315.9441597445589,-1315.9441597445589,-1315.9441597445589,-19939.071009822943,-19939.071009822943,-19939.071009822943,0.0,0.0,0.0,132524.3619805643
556,2017-06-09,154434.94177272607,37613.94630022467,236071.55551188748,154434.94177272607,154434.94177272607,-19491.189862030405,-19491.189862030405,-19491.189862030405,-423.1550220950744,-423.1550220950744,-423.1550220950744,-19068.034839935328,-19068.034839935328,-19068.034839935328,0.0,0.0,0.0,134943.75191069566
557,2017-06-10,155090.50639532023,33546.77888025476,236748.78694282478,155090.50639532023,155090.50639532023,-17673.08442153172,-17673.08442153172,-17673.08442153172,348.82846931559897,348.82846931559897,348.82846931559897,-18021.912890847318,-18021.912890847318,-18021.912890847318,0.0,0.0,0.0,137417.42197378853
558,2017-06-11,155746.07101791457,36140.87287638344,237977.92534005136,155746.07101791457,155746.07101791457,-17906.85516699794,-17906.85516699794,-17906.85516699794,-1080.2426012270168,-1080.2426012270168,-1080.2426012270168,-16826.61256577092,-16826.61256577092,-16826.61256577092,0.0,0.0,0.0,137839.21585091663
559,2017-06-12,156401.63564050876,50061.045434106134,242623.9106140603,156401.63564050876,156401.63564050876,-13945.576661176916,-13945.576661176916,-13945.576661176916,1565.724507062451,1565.724507062451,1565.724507062451,-15511.301168239366,-15511.301168239366,-15511.301168239366,0.0,0.0,0.0,142456.05897933184
560,2017-06-13,157057.200263103,43663.27703815646,243386.22814291995,157057.200263103,157057.200263103,-13039.185381803807,-13039.185381803807,-13039.185381803807,1068.4590929288897,1068.4590929288897,1068.4590929288897,-14107.644474732699,-14107.644474732699,-14107.644474732699,0.0,0.0,0.0,144018.0148812992
561,2017-06-14,157712.76488569725,47347.63436479072,241939.6431647899,157712.76488569725,157712.76488569725,-12812.669749700442,-12812.669749700442,-12812.669749700442,-163.67028624220995,-163.67028624220995,-163.67028624220995,-12648.999463458233,-12648.999463458233,-12648.999463458233,0.0,0.0,0.0,144900.09513599682
562,2017-06-15,158368.32950829153,49612.40085332661,240492.1864364101,158368.32950829153,158368.32950829153,-12485.525750685601,-12485.525750685601,-12485.525750685601,-1315.9441597431353,-1315.9441597431353,-1315.9441597431353,-11169.581590942467,-11169.581590942467,-11169.581590942467,0.0,0.0,0.0,145882.80375760593
563,2017-06-16,159023.8941308857,50523.19917034282,240964.77811874257,159023.8941308857,159023.8941308857,-10126.782251592298,-10126.782251592298,-10126.782251592298,-423.1550220972715,-423.1550220972715,-423.1550220972715,-9703.627229495027,-9703.627229495027,-9703.627229495027,0.0,0.0,0.0,148897.1118792934
564,2017-06-17,159679.45875348002,56011.59499822908,246979.47933043615,159679.45875348002,159679.45875348002,-7935.743101018446,-7935.743101018446,-7935.743101018446,348.8284693156883,348.8284693156883,348.8284693156883,-8284.571570334136,-8284.571570334136,-8284.571570334136,0.0,0.0,0.0,151743.71565246157
565,2017-06-18,160335.0233760742,60943.32161784638,240307.58019816226,160335.0233760742,160335.0233760742,-8024.504080657218,-8024.504080657218,-8024.504080657218,-1080.2426012258259,-1080.2426012258259,-1080.2426012258259,-6944.261479431391,-6944.261479431391,-6944.261479431391,0.0,0.0,0.0,152310.519295417
566,2017-06-19,160990.58799866846,60711.47551280478,251152.56046964176,160990.58799866846,160990.58799866846,-4146.496991151573,-4146.496991151573,-4146.496991151573,1565.7245070644813,1565.7245070644813,1565.7245070644813,-5712.221498216054,-5712.221498216054,-5712.221498216054,0.0,0.0,0.0,156844.0910075169
567,2017-06-20,161646.1526212627,51594.171155790296,252298.2549954327,161646.1526212627,161646.1526212627,-3546.5303614877075,-3546.5303614877075,-3546.5303614877075,1068.4590929307974,1068.4590929307974,1068.4590929307974,-4614.989454418505,-4614.989454418505,-4614.989454418505,0.0,0.0,0.0,158099.622259775
568,2017-06-21,162301.71724385698,57685.22436264818,263792.80749307503,162301.71724385698,162301.71724385698,-3839.20633100336,-3839.20633100336,-3839.20633100336,-163.67028623637657,-163.67028623637657,-163.67028623637657,-3675.5360447669837,-3675.5360447669837,-3675.5360447669837,0.0,0.0,0.0,158462.5109128536
569,2017-06-22,162957.28186645123,60622.03476316061,256019.53406023525,162957.28186645123,162957.28186645123,-4228.724494365579,-4228.724494365579,-4228.724494365579,-1315.9441597472837,-1315.9441597472837,-1315.9441597472837,-2912.7803346182955,-2912.7803346182955,-2912.7803346182955,0.0,0.0,0.0,158728.55737208566
570,2017-06-23,163612.84648904548,64200.801203675364,260892.2089534242,163612.84648904548,163612.84648904548,-2764.3654837806707,-2764.3654837806707,-2764.3654837806707,-423.1550220974482,-423.1550220974482,-423.1550220974482,-2341.210461683223,-2341.210461683223,-2341.210461683223,0.0,0.0,0.0,160848.4810052648
571,2017-06-24,164268.41111163975,63166.06500378868,266320.52683964383,164268.41111163975,164268.41111163975,-1621.787537101012,-1621.787537101012,-1621.787537101012,348.82846931299866,348.82846931299866,348.82846931299866,-1970.6160064140104,-1970.6160064140104,-1970.6160064140104,0.0,0.0,0.0,162646.62357453874
572,2017-06-25,164923.975734234,67964.53242160038,259722.04585929535,164923.975734234,164923.975734234,-2886.1781807694615,-2886.1781807694615,-2886.1781807694615,-1080.2426012266524,-1080.2426012266524,-1080.2426012266524,-1805.9355795428094,-1805.9355795428094,-1805.9355795428094,0.0,0.0,0.0,162037.79755346454
573,2017-06-26,165579.54035682825,58874.30363691418,266722.3936568035,165579.54035682825,165579.54035682825,-281.4957481292393,-281.4957481292393,-281.4957481292393,1565.7245070655501,1565.7245070655501,1565.7245070655501,-1847.2202551947896,-1847.2202551947896,-1847.2202551947896,0.0,0.0,0.0,165298.044608699
574,2017-06-27,166235.10497942244,65149.71985797986,258530.49202748327,166235.10497942244,166235.10497942244,-1021.2515306711077,-1021.2515306711077,-1021.2515306711077,1068.4590929327044,1068.4590929327044,1068.4590929327044,-2089.710623603812,-2089.710623603812,-2089.710623603812,0.0,0.0,0.0,165213.85344875132
575,2017-06-28,166890.66960201677,61067.49056567337,266728.9759533517,166890.66960201677,166890.66960201677,-2687.692808625594,-2687.692808625594,-2687.692808625594,-163.6702862388564,-163.6702862388564,-163.6702862388564,-2524.022522386738,-2524.022522386738,-2524.022522386738,0.0,0.0,0.0,164202.97679339116
576,2017-06-29,167546.23422461093,61063.50583256179,262346.94803559605,167546.23422461093,167546.23422461093,-4452.378157681813,-4452.378157681813,-4452.378157681813,-1315.944159741433,-1315.944159741433,-1315.944159741433,-3136.43399794038,-3136.43399794038,-3136.43399794038,0.0,0.0,0.0,163093.85606692912
577,2017-06-30,168201.7988472052,65206.16843167205,261523.0340603576,168201.7988472052,168201.7988472052,-4332.418828797163,-4332.418828797163,-4332.418828797163,-423.15502209362563,-423.15502209362563,-423.15502209362563,-3909.2638067035364,-3909.2638067035364,-3909.2638067035364,0.0,0.0,0.0,163869.38001840806
578,2017-07-01,168857.36346979946,58324.61532996693,264489.70493289357,168857.36346979946,168857.36346979946,-4472.501372634877,-4472.501372634877,-4472.501372634877,348.82846931586715,348.82846931586715,348.82846931586715,-4821.329841950745,-4821.329841950745,-4821.329841950745,0.0,0.0,0.0,164384.8620971646
579,2017-07-02,169512.9280923937,73678.76879520189,263480.06393860147,169512.9280923937,169512.9280923937,-6928.716905695565,-6928.716905695565,-6928.716905695565,-1080.2426012265953,-1080.2426012265953,-1080.2426012265953,-5848.47430446897,-5848.47430446897,-5848.47430446897,0.0,0.0,0.0,162584.21118669814
580,2017-07-03,170168.4927149879,59721.29164393248,265369.76617498626,170168.4927149879,170168.4927149879,-5398.4167486522765,-5398.4167486522765,-5398.4167486522765,1565.724507063073,1565.724507063073,1565.724507063073,-6964.14125571535,-6964.14125571535,-6964.14125571535,0.0,0.0,0.0,164770.07596633563
581,2017-07-04,170824.05733758223,73704.00402107734,256451.92742412753,170824.05733758223,170824.05733758223,-7071.532324137084,-7071.532324137084,-7071.532324137084,1068.4590929325968,1068.4590929325968,1068.4590929325968,-8139.991417069681,-8139.991417069681,-8139.991417069681,0.0,0.0,0.0,163752.52501344515
582,2017-07-05,171479.6219601764,64812.44003749292,259340.5321659313,171479.6219601764,171479.6219601764,-9510.20900201362,-9510.20900201362,-9510.20900201362,-163.67028623735808,-163.67028623735808,-163.67028623735808,-9346.538715776262,-9346.538715776262,-9346.538715776262,0.0,0.0,0.0,161969.41295816278
583,2017-07-06,172135.18658277066,59890.682932459,252068.70287016715,172135.18658277066,172135.18658277066,-11869.737281485803,-11869.737281485803,-11869.737281485803,-1315.9441597444365,-1315.9441597444365,-1315.9441597444365,-10553.793121741366,-10553.793121741366,-10553.793121741366,0.0,0.0,0.0,160265.44930128485
584,2017-07-07,172790.75120536494,68929.19165256519,250125.25523389922,172790.75120536494,172790.75120536494,-12155.049776342606,-12155.049776342606,-12155.049776342606,-423.1550220978432,-423.1550220978432,-423.1550220978432,-11731.894754244762,-11731.894754244762,-11731.894754244762,0.0,0.0,0.0,160635.70142902233
585,2017-07-08,174197.58681589112,64508.889114339254,256571.6614774055,174197.58681589112,174197.58681589112,-12502.896567934415,-12502.896567934415,-12502.896567934415,348.8284693146733,348.8284693146733,348.8284693146733,-12851.725037249087,-12851.725037249087,-12851.725037249087,0.0,0.0,0.0,161694.6902479567
586,2017-07-09,175604.4224264173,67402.4570473744,254491.1588031834,175604.4224264173,175604.4224264173,-14965.72441313201,-14965.72441313201,-14965.72441313201,-1080.2426012264134,-1080.2426012264134,-1080.2426012264134,-13885.481811905594,-13885.481811905594,-13885.481811905594,0.0,0.0,0.0,160638.6980132853
587,2017-07-10,177011.2580369438,67851.19043101964,260169.89619370835,177011.2580369438,177011.2580369438,-13241.482224543384,-13241.482224543384,-13241.482224543384,1565.7245070641418,1565.7245070641418,1565.7245070641418,-14807.206731607524,-14807.206731607524,-14807.206731607524,0.0,0.0,0.0,163769.77581240042
588,2017-07-11,178418.09364746997,67629.95969112805,256326.18344547015,178418.09364747,178418.09364747,-14524.795826967387,-14524.795826967387,-14524.795826967387,1068.4590929297476,1068.4590929297476,1068.4590929297476,-15593.254919897136,-15593.254919897136,-15593.254919897136,0.0,0.0,0.0,163893.29782050257
589,2017-07-12,179824.92925799615,70633.98815070829,263076.80638215004,179824.92925799615,179824.92925799615,-16386.368996331807,-16386.368996331807,-16386.368996331807,-163.67028624381604,-163.67028624381604,-163.67028624381604,-16222.69871008799,-16222.69871008799,-16222.69871008799,0.0,0.0,0.0,163438.56026166433
590,2017-07-13,181231.7648685225,65205.07038178401,252402.03029752267,181231.7648685225,181231.7648685225,-17993.603411133532,-17993.603411133532,-17993.603411133532,-1315.944159748585,-1315.944159748585,-1315.944159748585,-16677.659251384946,-16677.659251384946,-16677.659251384946,0.0,0.0,0.0,163238.16145738895
591,2017-07-14,182638.60047904882,65292.79539378135,268774.0188244221,182638.60047904882,182638.60047904882,-17366.716822631803,-17366.716822631803,-17366.716822631803,-423.15502209801986,-423.15502209801986,-423.15502209801986,-16943.561800533782,-16943.561800533782,-16943.561800533782,0.0,0.0,0.0,165271.88365641702
592,2017-07-15,184045.436089575,65347.389063003124,261421.60529434256,184045.436089575,184045.436089575,-16660.48409414842,-16660.48409414842,-16660.48409414842,348.82846931476286,348.82846931476286,348.82846931476286,-17009.312563463183,-17009.312563463183,-17009.312563463183,0.0,0.0,0.0,167384.95199542659
593,2017-07-16,185452.27170010135,69852.79580854451,265332.13662244874,185452.27170010135,185452.27170010135,-17947.63955288381,-17947.63955288381,-17947.63955288381,-1080.242601226231,-1080.242601226231,-1080.242601226231,-16867.396951657578,-16867.396951657578,-16867.396951657578,0.0,0.0,0.0,167504.63214721755
594,2017-07-17,186859.10731062767,77932.9271605852,267623.1222034693,186859.10731062767,186859.10731062767,-14948.176514362416,-14948.176514362416,-14948.176514362416,1565.7245070626263,1565.7245070626263,1565.7245070626263,-16513.90102142504,-16513.90102142504,-16513.90102142504,0.0,0.0,0.0,171910.93079626525
595,2017-07-18,188265.94292115385,72571.84873056012,276685.82699219714,188265.94292115385,188265.94292115385,-14880.00053032035,-14880.00053032035,-14880.00053032035,1068.4590929343965,1068.4590929343965,1068.4590929343965,-15948.459623254746,-15948.459623254746,-15948.459623254746,0.0,0.0,0.0,173385.94239083352
596,2017-07-19,189672.7785316802,76401.24303270229,272186.1097501246,189672.7785316802,189672.7785316802,-15337.806648678654,-15337.806648678654,-15337.806648678654,-163.67028623798265,-163.67028623798265,-163.67028623798265,-15174.136362440671,-15174.136362440671,-15174.136362440671,0.0,0.0,0.0,174334.97188300156
597,2017-07-20,191079.61414220638,74318.47869048508,264824.7191935441,191079.61414220638,191079.61414220638,-15513.18598660494,-15513.18598660494,-15513.18598660494,-1315.9441597427342,-1315.9441597427342,-1315.9441597427342,-14197.241826862204,-14197.241826862204,-14197.241826862204,0.0,0.0,0.0,175566.42815560143
598,2017-07-21,192486.44975273288,83958.0575944068,269129.63537525135,192486.44975273288,192486.44975273288,-13450.252669826643,-13450.252669826643,-13450.252669826643,-423.15502209819647,-423.15502209819647,-423.15502209819647,-13027.097647728448,-13027.097647728448,-13027.097647728448,0.0,0.0,0.0,179036.19708290623
599,2017-07-22,193893.28536325906,82012.36990350566,283801.0891327065,193893.28536325906,193893.28536325906,-11326.926336666298,-11326.926336666298,-11326.926336666298,348.828469312073,348.828469312073,348.828469312073,-11675.754805978373,-11675.754805978373,-11675.754805978373,0.0,0.0,0.0,182566.35902659275
600,2017-07-23,195300.12097378523,90276.99979949307,286417.23119114665,195300.12097378523,195300.12097378523,-11237.917773396552,-11237.917773396552,-11237.917773396552,-1080.242601226049,-1080.242601226049,-1080.242601226049,-10157.675172170502,-10157.675172170502,-10157.675172170502,0.0,0.0,0.0,184062.20320038867
601,2017-07-24,196706.95658431159,92761.21957708389,285774.979369124,196706.95658431159,196706.95658431159,-6923.661062801679,-6923.661062801679,-6923.661062801679,1565.7245070611104,1565.7245070611104,1565.7245070611104,-8489.38556986279,-8489.38556986279,-8489.38556986279,0.0,0.0,0.0,189783.2955215099
602,2017-07-25,198113.7921948379,95078.09351966441,290912.84422389785,198113.7921948379,198113.7921948379,-5620.654596245563,-5620.654596245563,-5620.654596245563,1068.459092931547,1068.459092931547,1068.459092931547,-6689.11368917711,-6689.11368917711,-6689.11368917711,0.0,0.0,0.0,192493.13759859235
603,2017-07-26,199520.62780536409,101213.01268666975,300739.96996370517,199520.62780536409,199520.62780536409,-4940.085249582621,-4940.085249582621,-4940.085249582621,-163.6702862404625,-163.6702862404625,-163.6702862404625,-4776.414963342158,-4776.414963342158,-4776.414963342158,0.0,0.0,0.0,194580.54255578146
604,2017-07-27,200927.46341589044,94347.35506901622,303232.6305850282,200927.46341589044,200927.46341589044,-4087.743237092136,-4087.743237092136,-4087.743237092136,-1315.9441597457378,-1315.9441597457378,-1315.9441597457378,-2771.799077346398,-2771.799077346398,-2771.799077346398,0.0,0.0,0.0,196839.7201787983
605,2017-07-28,202334.29902641676,99922.1167646914,298784.2861107405,202334.29902641676,202334.29902641676,-1119.5191547438412,-1119.5191547438412,-1119.5191547438412,-423.1550220943739,-423.1550220943739,-423.1550220943739,-696.3641326494673,-696.3641326494673,-696.3641326494673,0.0,0.0,0.0,201214.77987167292
606,2017-07-29,203741.13463694294,105708.94007382632,293080.01723385096,203741.13463694294,203741.13463694294,1777.382793318211,1777.382793318211,1777.382793318211,348.82846931643746,348.82846931643746,348.82846931643746,1428.5543240017737,1428.5543240017737,1428.5543240017737,0.0,0.0,0.0,205518.51743026116
607,2017-07-30,205147.9702474693,114251.58172589043,309131.73888934555,205147.9702474693,205147.9702474693,2501.4705489389994,2501.4705489389994,2501.4705489389994,-1080.242601225992,-1080.242601225992,-1080.242601225992,3581.7131501649915,3581.7131501649915,3581.7131501649915,0.0,0.0,0.0,207649.44079640828
608,2017-07-31,206554.80585799547,110879.20550220336,312934.44706459483,206554.80585799547,206554.80585799547,7307.9896333923825,7307.9896333923825,7307.9896333923825,1565.7245070612178,1565.7245070612178,1565.7245070612178,5742.2651263311645,5742.2651263311645,5742.2651263311645,0.0,0.0,0.0,213862.79549138783
609,2017-08-01,207961.6414685218,117780.9163355575,312107.04884086276,207961.6414685218,207961.6414685218,8958.491134639195,8958.491134639195,8958.491134639195,1068.4590929314397,1068.4590929314397,1068.4590929314397,7890.032041707755,7890.032041707755,7890.032041707755,0.0,0.0,0.0,216920.13260316098
610,2017-08-02,209368.47707904814,120017.07344763771,315493.7077036359,209368.47707904817,209368.47707904817,9842.074087496674,9842.074087496674,9842.074087496674,-163.67028624294235,-163.67028624294235,-163.67028624294235,10005.744373739617,10005.744373739617,10005.744373739617,0.0,0.0,0.0,219210.5511665448
611,2017-08-03,210775.31268957432,131125.0994944664,314209.63355746673,210775.31268957432,210775.31268957432,10755.30154223024,10755.30154223024,10755.30154223024,-1315.9441597466043,-1315.9441597466043,-1315.9441597466043,12071.245701976844,12071.245701976844,12071.245701976844,0.0,0.0,0.0,221530.61423180456
612,2017-08-04,212182.14830010064,130281.51912257331,327196.3713081219,212182.14830010064,212182.14830010064,13646.506039746331,13646.506039746331,13646.506039746331,-423.1550221005702,-423.1550221005702,-423.1550221005702,14069.661061846902,14069.661061846902,14069.661061846902,0.0,0.0,0.0,225828.65433984698
613,2017-08-05,213588.983910627,135066.69578338688,328859.6852488528,213588.983910627,213588.983910627,16334.357900669962,16334.357900669962,16334.357900669962,348.82846931374786,348.82846931374786,348.82846931374786,15985.529431356214,15985.529431356214,15985.529431356214,0.0,0.0,0.0,229923.34181129697
614,2017-08-06,214995.81952115317,147635.89722856382,327888.0823812855,214995.81952115317,214995.81952115317,16724.658825691302,16724.658825691302,16724.658825691302,-1080.2426012268184,-1080.2426012268184,-1080.2426012268184,17804.901426918117,17804.901426918117,17804.901426918117,0.0,0.0,0.0,231720.47834684447
615,2017-08-07,216402.65513167935,141315.6609716407,338217.3124779905,216402.65513167935,216402.65513167935,21081.12855183687,21081.12855183687,21081.12855183687,1565.724507063248,1565.724507063248,1565.724507063248,19515.404044773622,19515.404044773622,19515.404044773622,0.0,0.0,0.0,237483.78368351623
616,2017-08-08,217809.49074220585,139346.25407970705,333480.8449151376,217809.49074220585,217809.49074220585,22174.733999043227,22174.733999043227,22174.733999043227,1068.4590929313324,1068.4590929313324,1068.4590929313324,21106.274906111896,21106.274906111896,21106.274906111896,0.0,0.0,0.0,239984.22474124908
617,2017-08-09,219216.32635273202,139559.3317536197,343012.6304796593,219216.32635273202,219216.32635273202,22404.69865281225,22404.69865281225,22404.69865281225,-163.67028624108724,-163.67028624108724,-163.67028624108724,22568.368939053336,22568.368939053336,22568.368939053336,0.0,0.0,0.0,241621.02500554427
618,2017-08-10,220623.1619632582,142779.70931413106,339356.3486354408,220623.16196325823,220623.16196325823,22578.196596306287,22578.196596306287,22578.196596306287,-1315.9441597496077,-1315.9441597496077,-1315.9441597496077,23894.14075605589,23894.14075605589,23894.14075605589,0.0,0.0,0.0,243201.35855956448
619,2017-08-11,222029.99757378452,144917.50061767382,340472.07490571425,222029.9975737845,222029.9975737845,24654.451141553505,24654.451141553505,24654.451141553505,-423.15502209674764,-423.15502209674764,-423.15502209674764,25077.60616365025,25077.60616365025,25077.60616365025,0.0,0.0,0.0,246684.44871533802
620,2017-08-12,223436.83318431088,148478.96266552265,337388.2597408245,223436.83318431088,223436.83318431088,26463.11475025319,26463.11475025319,26463.11475025319,348.8284693138372,348.8284693138372,348.8284693138372,26114.286280939355,26114.286280939355,26114.286280939355,0.0,0.0,0.0,249899.94793456406
621,2017-08-13,224843.66879483705,151787.47827287755,359802.6696179224,224843.66879483705,224843.66879483705,25920.89505532058,25920.89505532058,25920.89505532058,-1080.2426012256276,-1080.2426012256276,-1080.2426012256276,27001.137656546205,27001.137656546205,27001.137656546205,0.0,0.0,0.0,250764.56385015763
622,2017-08-14,226250.5044053634,156779.03412748332,350989.75046827615,226250.5044053634,226250.5044053634,29302.196084810235,29302.196084810235,29302.196084810235,1565.724507060771,1565.724507060771,1565.724507060771,27736.471577749464,27736.471577749464,27736.471577749464,0.0,0.0,0.0,255552.70049017365
623,2017-08-15,227657.34001588973,159547.8726550997,360095.31105465547,227657.34001588973,227657.34001588973,29388.32457231924,29388.32457231924,29388.32457231924,1068.4590929332392,1068.4590929332392,1068.4590929332392,28319.865479386004,28319.865479386004,28319.865479386004,0.0,0.0,0.0,257045.66458820898
624,2017-08-16,229064.17562641608,156641.55036777214,353504.4963329352,229064.17562641608,229064.17562641608,28588.398720911093,28588.398720911093,28588.398720911093,-163.67028623958873,-163.67028623958873,-163.67028623958873,28752.06900715068,28752.06900715068,28752.06900715068,0.0,0.0,0.0,257652.57434732717
625,2017-08-17,230471.01123694226,154003.37435939503,352497.8138126095,230471.01123694226,230471.01123694226,27718.96273237621,27718.96273237621,27718.96273237621,-1315.9441597437572,-1315.9441597437572,-1315.9441597437572,29034.90689211997,29034.90689211997,29034.90689211997,0.0,0.0,0.0,258189.97396931847
626,2017-08-18,231877.84684746843,165610.69554924002,351468.48572974117,231877.84684746843,231877.84684746843,28748.025353548717,28748.025353548717,28748.025353548717,-423.1550220929253,-423.1550220929253,-423.1550220929253,29171.180375641645,29171.180375641645,29171.180375641645,0.0,0.0,0.0,260625.87220101716
627,2017-08-19,233284.68245799493,167835.5982403895,357691.56312431477,233284.68245799493,233284.68245799493,29513.396977417156,29513.396977417156,29513.396977417156,348.82846931392675,348.82846931392675,348.82846931392675,29164.568508103235,29164.568508103235,29164.568508103235,0.0,0.0,0.0,262798.0794354121
628,2017-08-20,234691.5180685211,164529.28020740364,356848.3468365277,234691.5180685211,234691.5180685211,27939.287652488627,27939.287652488627,27939.287652488627,-1080.2426012277137,-1080.2426012277137,-1080.2426012277137,29019.53025371634,29019.53025371634,29019.53025371634,0.0,0.0,0.0,262630.80572100973
629,2017-08-21,236098.3536790473,169134.60786038247,362811.4479543301,236098.3536790473,236098.3536790473,30306.932491612934,30306.932491612934,30306.932491612934,1565.7245070618396,1565.7245070618396,1565.7245070618396,28741.207984551096,28741.207984551096,28741.207984551096,0.0,0.0,0.0,266405.2861706602
630,2017-08-22,237505.1892895736,168215.49359015631,360744.4096680819,237505.1892895736,237505.1892895736,29403.791750477238,29403.791750477238,29403.791750477238,1068.4590929303902,1068.4590929303902,1068.4590929303902,28335.33265754685,28335.33265754685,28335.33265754685,0.0,0.0,0.0,266908.98104005086
631,2017-08-23,238912.02490009996,172892.40825654834,373184.75476656994,238912.02490009996,238912.02490009996,27644.460462260966,27644.460462260966,27644.460462260966,-163.67028624604689,-163.67028624604689,-163.67028624604689,27808.130748507014,27808.130748507014,27808.130748507014,0.0,0.0,0.0,266556.48536236095
632,2017-08-24,240318.86051062614,171953.57303222595,365759.02846928604,240318.86051062614,240318.86051062614,25850.288717644904,25850.288717644904,25850.288717644904,-1315.9441597467605,-1315.9441597467605,-1315.9441597467605,27166.232877391663,27166.232877391663,27166.232877391663,0.0,0.0,0.0,266169.14922827104
633,2017-08-25,241725.69612115246,162498.05229574945,367832.8192813453,241725.69612115246,241725.69612115246,25993.42897864139,25993.42897864139,25993.42897864139,-423.15502209912137,-423.15502209912137,-423.15502209912137,26416.58400074051,26416.58400074051,26416.58400074051,0.0,0.0,0.0,267719.12509979383
634,2017-08-26,243132.5317316788,168705.04819699517,364972.64514583914,243132.5317316788,243132.5317316788,25915.183540374263,25915.183540374263,25915.183540374263,348.82846931551205,348.82846931551205,348.82846931551205,25566.355071058748,25566.355071058748,25566.355071058748,0.0,0.0,0.0,269047.7152720531
635,2017-08-27,244539.367342205,167196.5732002818,365007.61060756794,244539.367342205,244539.367342205,23542.613561562895,23542.613561562895,23542.613561562895,-1080.2426012265225,-1080.2426012265225,-1080.2426012265225,24622.85616278942,24622.85616278942,24622.85616278942,0.0,0.0,0.0,268081.98090376786
636,2017-08-28,245946.2029527313,175819.55436390548,372935.3067540407,245946.2029527313,245946.2029527313,25159.17573872668,25159.17573872668,25159.17573872668,1565.7245070629085,1565.7245070629085,1565.7245070629085,23593.45123166377,23593.45123166377,23593.45123166377,0.0,0.0,0.0,271105.37869145797
637,2017-08-29,247353.0385632575,168479.76778181695,365015.98745610326,247353.0385632575,247353.0385632575,23553.933988574463,23553.933988574463,23553.933988574463,1068.459092927541,1068.459092927541,1068.459092927541,22485.47489564692,22485.47489564692,22485.47489564692,0.0,0.0,0.0,270906.972551832
